id,Umur,Premi,Lama_Berlangganan
250631,43.0,39422.0,104.0
250632,23.0,2630.0,170.0
250633,59.0,44750.0,285.0
250635,75.0,40684.0,167.0
250640,23.0,23518.0,288.0
250641,24.0,29214.0,207.0
250643,38.0,40778.0,35.0
250644,64.0,33448.0,65.0
250647,54.0,43057.0,260.0
250648,24.0,41573.0,74.0
250649,27.0,40040.0,100.0
250650,34.0,30746.0,99.0
250651,46.0,41220.0,298.0
250652,32.0,2630.0,254.0
250653,23.0,46918.0,46.0
250654,21.0,41304.0,24.0
250655,45.0,56048.0,271.0
250656,24.0,2630.0,250.0
250658,22.0,32341.0,196.0
250662,25.0,2630.0,139.0
250663,24.0,32993.0,194.0
250665,23.0,42386.0,262.0
250666,22.0,24251.0,183.0
250667,42.0,42913.0,176.0
250672,54.0,41091.0,35.0
250673,48.0,37018.0,74.0
250674,62.0,44224.0,135.0
250676,54.0,29473.0,21.0
250677,72.0,2630.0,176.0
250678,64.0,29725.0,148.0
250680,27.0,36025.0,170.0
250683,21.0,37984.0,245.0
250684,24.0,53673.0,92.0
250685,22.0,52952.0,191.0
250686,23.0,19289.0,274.0
250687,39.0,36338.0,152.0
250688,47.0,35043.0,214.0
250690,66.0,39097.0,202.0
250693,23.0,32391.0,145.0
250694,27.0,36002.0,27.0
250695,45.0,31998.0,250.0
250696,38.0,52998.0,131.0
250697,70.0,35631.0,174.0
250698,34.0,27286.0,152.0
250702,24.0,2630.0,174.0
250706,50.0,28567.0,173.0
250708,24.0,16852.0,161.0
250709,48.0,45072.0,151.0
250710,25.0,30515.0,29.0
250711,36.0,30102.0,37.0
250712,28.0,2630.0,35.0
250714,40.0,51723.0,298.0
250715,41.0,38529.0,72.0
250716,34.0,49562.0,183.0
250718,26.0,23072.0,43.0
250719,24.0,25592.0,137.0
250720,41.0,2630.0,240.0
250721,60.0,34094.0,282.0
250722,45.0,26779.0,199.0
250723,32.0,36774.0,202.0
250724,53.0,26854.0,122.0
250726,59.0,25082.0,181.0
250730,23.0,35123.0,137.0
250731,42.0,56557.0,151.0
250732,49.0,44033.0,275.0
250738,43.0,2630.0,99.0
250740,45.0,34602.0,56.0
250741,39.0,28699.0,140.0
250742,23.0,31741.0,96.0
250743,23.0,28618.0,74.0
250745,48.0,27003.0,79.0
250746,52.0,22201.0,112.0
250747,37.0,29342.0,83.0
250749,75.0,43394.0,67.0
250750,74.0,30214.0,293.0
250751,27.0,38439.0,209.0
250752,22.0,32112.0,143.0
250753,56.0,25973.0,75.0
250756,45.0,28163.0,227.0
250764,42.0,38664.0,11.0
250765,26.0,36995.0,210.0
250768,46.0,45004.0,22.0
250769,22.0,28404.0,64.0
250771,31.0,28598.0,274.0
250772,25.0,44801.0,236.0
250773,25.0,29008.0,168.0
250774,21.0,43709.0,251.0
250775,67.0,2630.0,71.0
250776,56.0,43704.0,97.0
250777,35.0,42484.0,184.0
250779,36.0,32184.0,153.0
250780,23.0,55868.0,157.0
250781,41.0,21141.0,171.0
250785,21.0,35034.0,58.0
250786,27.0,34058.0,284.0
250787,21.0,27173.0,176.0
250788,23.0,36261.0,24.0
250789,49.0,53839.0,259.0
250791,32.0,33060.0,104.0
250793,25.0,38980.0,262.0
250798,47.0,30404.0,265.0
250799,41.0,27714.0,38.0
250800,25.0,52902.0,153.0
250803,21.0,37167.0,148.0
250805,22.0,42496.0,160.0
250807,79.0,35762.0,63.0
250808,45.0,25887.0,284.0
250809,24.0,28466.0,95.0
250811,38.0,2630.0,179.0
250812,23.0,30008.0,148.0
250816,26.0,39110.0,229.0
250818,30.0,2630.0,14.0
250820,55.0,2630.0,271.0
250822,38.0,34666.0,172.0
250823,44.0,34301.0,177.0
250827,47.0,29674.0,84.0
250828,33.0,2630.0,169.0
250830,33.0,33691.0,243.0
250833,47.0,2630.0,40.0
250834,22.0,21190.0,77.0
250835,27.0,20705.0,250.0
250836,29.0,35895.0,271.0
250838,25.0,29076.0,298.0
250841,51.0,37392.0,218.0
250842,60.0,2630.0,187.0
250843,24.0,29271.0,235.0
250846,22.0,31152.0,206.0
250851,48.0,39814.0,157.0
250854,29.0,45049.0,275.0
250855,21.0,46831.0,167.0
250856,25.0,24254.0,98.0
250857,60.0,37039.0,124.0
250859,71.0,2630.0,15.0
250860,21.0,43346.0,151.0
250864,46.0,2630.0,111.0
250865,20.0,43553.0,49.0
250867,56.0,53585.0,102.0
250868,37.0,28556.0,136.0
250870,21.0,29287.0,285.0
250872,24.0,49058.0,84.0
250873,40.0,31170.0,44.0
250874,66.0,30853.0,13.0
250875,54.0,2630.0,238.0
250876,47.0,31346.0,182.0
250877,21.0,40008.0,75.0
250878,43.0,2630.0,104.0
250879,25.0,2630.0,136.0
250880,34.0,33584.0,134.0
250881,42.0,21764.0,245.0
250882,27.0,22592.0,260.0
250883,45.0,37289.0,42.0
250884,23.0,2630.0,242.0
250885,25.0,25114.0,113.0
250887,32.0,26386.0,51.0
250890,36.0,24314.0,229.0
250891,54.0,49162.0,296.0
250893,28.0,2630.0,266.0
250894,20.0,33700.0,297.0
250895,23.0,50223.0,164.0
250896,48.0,26796.0,248.0
250898,29.0,43670.0,12.0
250899,62.0,46643.0,102.0
250900,53.0,39879.0,117.0
250901,32.0,20195.0,47.0
250903,38.0,2630.0,120.0
250906,45.0,36166.0,165.0
250909,43.0,21417.0,89.0
250910,26.0,2630.0,202.0
250911,21.0,28568.0,228.0
250912,50.0,35592.0,224.0
250913,23.0,28869.0,226.0
250918,35.0,25042.0,243.0
250920,65.0,46670.0,285.0
250922,42.0,25076.0,162.0
250926,25.0,30463.0,156.0
250927,41.0,32472.0,99.0
250928,60.0,47043.0,121.0
250929,44.0,52710.0,151.0
250931,30.0,29036.0,258.0
250932,42.0,35122.0,255.0
250934,26.0,33937.0,42.0
250935,40.0,36338.0,124.0
250937,20.0,24372.0,47.0
250938,21.0,22054.0,184.0
250939,45.0,32231.0,251.0
250940,27.0,2630.0,207.0
250942,23.0,35412.0,110.0
250943,23.0,21104.0,30.0
250944,43.0,2630.0,194.0
250946,22.0,39051.0,60.0
250947,42.0,50663.0,246.0
250948,22.0,38371.0,34.0
250949,23.0,55616.0,143.0
250951,36.0,37897.0,75.0
250953,41.0,2630.0,282.0
250954,27.0,20943.0,276.0
250956,29.0,2630.0,297.0
250957,51.0,39224.0,53.0
250958,31.0,29161.0,33.0
250959,22.0,29198.0,202.0
250960,38.0,2630.0,36.0
250961,21.0,31134.0,134.0
250963,75.0,52118.0,283.0
250967,35.0,32564.0,26.0
250968,58.0,49347.0,259.0
250969,74.0,2630.0,204.0
250970,25.0,39666.0,49.0
250971,35.0,2630.0,65.0
250973,44.0,32753.0,224.0
250975,38.0,30249.0,122.0
250976,26.0,32321.0,28.0
250977,52.0,2630.0,24.0
250980,42.0,2630.0,197.0
250981,41.0,2630.0,59.0
250982,20.0,37564.0,226.0
250983,58.0,48175.0,222.0
250984,71.0,25624.0,28.0
250986,61.0,23936.0,51.0
250990,55.0,27192.0,29.0
250991,71.0,33726.0,39.0
250992,22.0,34188.0,41.0
250996,22.0,2630.0,274.0
250997,23.0,29285.0,90.0
250999,59.0,27045.0,184.0
251000,29.0,16304.0,64.0
251002,25.0,20756.0,111.0
251003,24.0,39614.0,269.0
251005,25.0,28857.0,281.0
251008,39.0,24875.0,231.0
251009,46.0,33004.0,16.0
251010,44.0,36386.0,298.0
251011,26.0,32337.0,268.0
251012,26.0,35881.0,92.0
251015,33.0,30037.0,66.0
251017,38.0,39603.0,269.0
251020,25.0,29096.0,176.0
251024,25.0,27899.0,99.0
251025,59.0,30526.0,293.0
251026,56.0,46527.0,131.0
251027,44.0,35219.0,98.0
251029,40.0,41951.0,201.0
251031,22.0,31508.0,244.0
251032,40.0,37228.0,31.0
251033,22.0,33791.0,288.0
251034,44.0,55253.0,83.0
251035,73.0,39173.0,76.0
251037,51.0,34722.0,119.0
251039,23.0,30811.0,222.0
251040,43.0,31262.0,34.0
251042,44.0,2630.0,282.0
251046,25.0,28314.0,196.0
251047,21.0,26651.0,170.0
251048,29.0,27974.0,150.0
251051,28.0,29435.0,70.0
251052,20.0,39740.0,51.0
251053,23.0,51995.0,254.0
251055,47.0,2630.0,125.0
251056,78.0,49206.0,273.0
251057,24.0,43380.0,101.0
251058,22.0,32923.0,88.0
251060,27.0,31144.0,243.0
251061,23.0,34050.0,265.0
251062,24.0,2630.0,23.0
251066,22.0,24952.0,172.0
251068,52.0,33348.0,293.0
251069,45.0,39857.0,77.0
251071,49.0,50231.0,217.0
251072,24.0,37855.0,44.0
251074,45.0,47631.0,188.0
251076,23.0,35338.0,255.0
251077,49.0,2630.0,290.0
251079,28.0,23599.0,212.0
251080,76.0,43970.0,163.0
251084,22.0,37661.0,38.0
251085,38.0,2630.0,102.0
251088,25.0,42268.0,39.0
251089,24.0,2630.0,247.0
251090,32.0,30748.0,120.0
251092,41.0,2630.0,229.0
251093,23.0,32031.0,32.0
251095,30.0,39530.0,299.0
251101,24.0,35003.0,103.0
251104,34.0,33605.0,22.0
251105,44.0,28426.0,255.0
251106,32.0,29744.0,213.0
251108,47.0,31769.0,189.0
251110,24.0,41574.0,89.0
251112,36.0,36268.0,112.0
251113,36.0,2630.0,194.0
251114,67.0,35299.0,26.0
251115,49.0,51213.0,286.0
251116,24.0,2630.0,20.0
251117,46.0,21513.0,71.0
251119,26.0,39085.0,24.0
251120,25.0,55139.0,171.0
251121,32.0,2630.0,147.0
251122,73.0,38161.0,265.0
251124,47.0,25790.0,200.0
251127,34.0,23996.0,192.0
251128,34.0,25072.0,29.0
251129,50.0,32984.0,257.0
251130,21.0,21606.0,234.0
251135,24.0,27848.0,195.0
251136,29.0,2630.0,248.0
251137,62.0,40642.0,288.0
251138,23.0,35135.0,299.0
251139,38.0,2630.0,59.0
251142,57.0,2630.0,296.0
251143,25.0,47545.0,134.0
251144,27.0,34440.0,166.0
251146,26.0,16191.0,295.0
251147,23.0,31922.0,143.0
251148,22.0,28676.0,34.0
251150,37.0,27818.0,266.0
251151,38.0,24445.0,50.0
251152,52.0,24879.0,19.0
251153,52.0,32076.0,147.0
251154,49.0,29659.0,28.0
251158,26.0,30090.0,271.0
251159,55.0,42043.0,297.0
251160,47.0,2630.0,110.0
251161,27.0,24774.0,222.0
251163,23.0,40911.0,119.0
251164,46.0,2630.0,174.0
251165,26.0,2630.0,18.0
251166,35.0,46705.0,10.0
251170,48.0,25401.0,67.0
251171,52.0,25811.0,24.0
251172,68.0,40338.0,52.0
251178,45.0,42568.0,229.0
251179,46.0,25208.0,209.0
251180,29.0,38538.0,31.0
251182,35.0,26958.0,247.0
251183,27.0,28843.0,164.0
251185,26.0,35087.0,140.0
251186,51.0,47500.0,111.0
251187,32.0,26815.0,98.0
251188,66.0,45595.0,40.0
251189,28.0,2630.0,36.0
251190,53.0,27891.0,286.0
251191,80.0,42507.0,265.0
251192,53.0,2630.0,10.0
251193,30.0,26993.0,60.0
251195,25.0,41860.0,92.0
251196,54.0,2630.0,48.0
251197,55.0,2630.0,238.0
251200,22.0,43707.0,18.0
251201,43.0,35898.0,143.0
251203,47.0,2630.0,140.0
251204,63.0,50819.0,254.0
251205,50.0,31597.0,141.0
251206,67.0,34190.0,152.0
251209,23.0,2630.0,240.0
251211,20.0,25497.0,97.0
251212,22.0,2630.0,231.0
251213,24.0,27321.0,14.0
251214,51.0,23660.0,29.0
251219,28.0,33309.0,42.0
251220,62.0,2630.0,244.0
251222,53.0,33199.0,73.0
251225,21.0,25491.0,153.0
251226,55.0,2630.0,99.0
251227,26.0,2630.0,66.0
251230,21.0,35932.0,261.0
251231,50.0,49907.0,29.0
251232,23.0,38158.0,118.0
251233,29.0,23835.0,245.0
251234,23.0,23760.0,25.0
251236,37.0,36676.0,54.0
251237,47.0,45408.0,208.0
251238,50.0,2630.0,19.0
251240,43.0,41488.0,141.0
251241,49.0,2630.0,287.0
251242,44.0,35890.0,263.0
251243,31.0,2630.0,240.0
251244,22.0,28248.0,271.0
251246,25.0,33441.0,43.0
251248,61.0,36920.0,143.0
251249,22.0,41891.0,250.0
251254,26.0,30369.0,245.0
251256,37.0,28692.0,184.0
251257,48.0,2630.0,220.0
251259,20.0,26536.0,68.0
251260,40.0,26418.0,270.0
251261,25.0,26042.0,279.0
251262,23.0,2630.0,244.0
251264,27.0,34969.0,245.0
251265,21.0,25900.0,182.0
251266,41.0,27642.0,152.0
251267,49.0,44925.0,40.0
251269,24.0,28738.0,176.0
251271,26.0,41146.0,37.0
251273,34.0,30663.0,106.0
251275,40.0,34744.0,205.0
251278,21.0,2630.0,275.0
251280,21.0,38602.0,119.0
251283,20.0,20713.0,207.0
251284,23.0,47663.0,53.0
251285,39.0,2630.0,144.0
251286,30.0,33759.0,36.0
251287,53.0,30412.0,216.0
251288,66.0,50557.0,248.0
251291,38.0,40871.0,209.0
251292,22.0,31606.0,132.0
251294,23.0,32598.0,164.0
251296,28.0,51925.0,233.0
251297,43.0,33558.0,74.0
251298,25.0,51690.0,54.0
251299,59.0,18176.0,254.0
251302,36.0,17753.0,137.0
251303,52.0,39407.0,188.0
251305,24.0,30564.0,173.0
251308,39.0,2630.0,62.0
251311,21.0,28038.0,108.0
251312,22.0,29215.0,228.0
251313,21.0,43545.0,242.0
251315,74.0,57743.0,85.0
251316,54.0,35439.0,75.0
251317,27.0,39279.0,298.0
251319,67.0,2630.0,43.0
251322,62.0,46740.0,261.0
251323,24.0,22773.0,293.0
251325,24.0,41403.0,59.0
251327,24.0,37049.0,294.0
251329,41.0,30159.0,140.0
251332,39.0,39054.0,278.0
251333,23.0,22430.0,151.0
251334,62.0,32640.0,81.0
251335,50.0,56023.0,265.0
251340,61.0,18378.0,285.0
251342,43.0,2630.0,155.0
251345,49.0,28874.0,298.0
251346,26.0,2630.0,134.0
251347,24.0,35791.0,32.0
251351,47.0,2630.0,254.0
251353,22.0,23226.0,69.0
251354,26.0,29444.0,139.0
251355,37.0,22710.0,114.0
251356,26.0,40928.0,289.0
251358,55.0,24712.0,120.0
251359,55.0,33592.0,255.0
251360,44.0,45060.0,174.0
251361,22.0,2630.0,58.0
251362,24.0,2630.0,111.0
251364,27.0,2630.0,267.0
251365,30.0,34903.0,289.0
251366,23.0,27784.0,201.0
251367,65.0,29448.0,248.0
251369,24.0,39632.0,15.0
251370,27.0,38118.0,226.0
251372,60.0,49110.0,296.0
251374,22.0,57192.0,57.0
251375,30.0,45202.0,234.0
251376,25.0,40903.0,288.0
251377,43.0,2630.0,215.0
251378,36.0,32784.0,77.0
251381,24.0,24617.0,89.0
251383,41.0,33751.0,249.0
251384,25.0,40717.0,250.0
251385,54.0,40868.0,290.0
251387,36.0,2630.0,155.0
251388,74.0,37107.0,139.0
251389,72.0,2630.0,77.0
251390,63.0,50601.0,74.0
251391,23.0,37276.0,113.0
251392,23.0,33024.0,179.0
251394,57.0,45331.0,229.0
251398,41.0,2630.0,151.0
251399,49.0,35508.0,270.0
251400,40.0,36683.0,161.0
251401,23.0,2630.0,209.0
251402,37.0,57943.0,18.0
251404,56.0,37924.0,280.0
251405,44.0,2630.0,42.0
251407,42.0,60763.0,86.0
251409,26.0,46685.0,195.0
251410,51.0,19873.0,71.0
251411,65.0,43186.0,294.0
251412,58.0,41210.0,144.0
251416,24.0,23731.0,123.0
251418,46.0,40883.0,291.0
251419,53.0,33788.0,231.0
251423,51.0,2630.0,298.0
251426,25.0,40405.0,159.0
251429,24.0,41099.0,83.0
251430,23.0,46864.0,93.0
251432,25.0,28591.0,106.0
251433,24.0,37448.0,59.0
251434,27.0,28798.0,283.0
251435,22.0,38992.0,274.0
251436,51.0,36759.0,30.0
251437,47.0,49624.0,12.0
251440,25.0,43374.0,52.0
251441,28.0,31195.0,93.0
251444,55.0,30887.0,122.0
251447,43.0,26714.0,224.0
251448,50.0,2630.0,79.0
251449,28.0,47653.0,46.0
251450,24.0,32794.0,39.0
251451,23.0,32464.0,30.0
251452,21.0,20715.0,153.0
251453,49.0,2630.0,115.0
251455,29.0,28070.0,29.0
251456,40.0,2630.0,178.0
251457,35.0,33186.0,116.0
251459,20.0,44743.0,91.0
251460,46.0,2630.0,115.0
251461,25.0,32348.0,105.0
251462,45.0,2630.0,167.0
251463,25.0,22947.0,136.0
251464,24.0,57147.0,117.0
251467,22.0,50122.0,110.0
251468,68.0,2630.0,280.0
251469,25.0,39979.0,242.0
251470,23.0,35383.0,199.0
251471,22.0,30874.0,83.0
251472,73.0,30498.0,99.0
251473,60.0,60279.0,227.0
251475,66.0,51265.0,294.0
251478,56.0,42648.0,176.0
251479,55.0,40910.0,36.0
251480,25.0,26370.0,252.0
251481,23.0,23564.0,210.0
251482,22.0,50382.0,238.0
251483,67.0,29858.0,161.0
251484,43.0,28286.0,106.0
251487,28.0,2630.0,142.0
251488,39.0,32115.0,49.0
251490,28.0,2630.0,193.0
251493,46.0,37362.0,127.0
251494,66.0,2630.0,283.0
251497,22.0,34561.0,70.0
251501,35.0,40545.0,188.0
251502,68.0,45998.0,227.0
251503,41.0,2630.0,224.0
251505,57.0,41177.0,183.0
251506,45.0,29511.0,297.0
251507,22.0,2630.0,256.0
251509,37.0,35176.0,146.0
251510,44.0,2630.0,54.0
251511,22.0,2630.0,238.0
251513,70.0,32907.0,32.0
251515,75.0,42851.0,295.0
251517,63.0,33140.0,180.0
251520,24.0,24102.0,197.0
251521,28.0,36521.0,271.0
251522,26.0,33700.0,213.0
251523,20.0,2630.0,201.0
251528,44.0,2630.0,16.0
251529,25.0,2630.0,195.0
251531,20.0,32038.0,291.0
251533,43.0,31227.0,144.0
251539,21.0,34788.0,272.0
251541,21.0,28765.0,83.0
251543,47.0,33395.0,81.0
251545,45.0,40796.0,51.0
251547,26.0,2630.0,44.0
251548,21.0,41648.0,15.0
251549,42.0,46683.0,112.0
251552,28.0,26236.0,294.0
251553,26.0,22965.0,158.0
251554,31.0,31813.0,60.0
251555,37.0,51711.0,172.0
251556,61.0,46072.0,65.0
251560,45.0,30541.0,133.0
251561,26.0,29669.0,252.0
251562,29.0,42034.0,34.0
251565,23.0,33406.0,47.0
251566,33.0,2630.0,228.0
251567,22.0,29464.0,78.0
251568,24.0,2630.0,77.0
251569,22.0,29140.0,166.0
251571,25.0,32151.0,104.0
251572,22.0,33051.0,259.0
251573,56.0,27879.0,224.0
251574,40.0,23822.0,231.0
251575,37.0,47144.0,20.0
251577,43.0,2630.0,222.0
251578,25.0,23767.0,165.0
251579,39.0,2630.0,88.0
251581,41.0,30564.0,53.0
251582,65.0,32939.0,52.0
251583,63.0,28735.0,72.0
251584,47.0,46231.0,132.0
251585,25.0,29175.0,23.0
251586,43.0,51549.0,164.0
251587,71.0,43091.0,275.0
251588,43.0,2630.0,200.0
251589,26.0,28244.0,155.0
251590,31.0,2630.0,23.0
251591,45.0,28600.0,294.0
251592,23.0,28390.0,294.0
251593,26.0,2630.0,262.0
251594,48.0,22562.0,65.0
251595,52.0,27998.0,102.0
251601,49.0,33409.0,266.0
251603,40.0,29317.0,199.0
251604,48.0,2630.0,125.0
251605,23.0,26541.0,253.0
251606,48.0,25145.0,289.0
251607,31.0,33049.0,108.0
251608,48.0,2630.0,60.0
251609,29.0,30365.0,126.0
251612,42.0,34555.0,289.0
251613,43.0,30484.0,31.0
251614,24.0,31728.0,57.0
251615,23.0,37763.0,293.0
251616,65.0,2630.0,144.0
251618,36.0,39873.0,75.0
251619,67.0,2630.0,91.0
251620,58.0,34531.0,200.0
251623,63.0,37553.0,169.0
251624,72.0,22336.0,151.0
251629,43.0,27546.0,191.0
251630,68.0,27559.0,221.0
251631,25.0,27445.0,270.0
251632,61.0,2630.0,150.0
251635,54.0,37233.0,30.0
251636,54.0,28898.0,298.0
251638,38.0,2630.0,271.0
251639,60.0,55389.0,69.0
251641,71.0,32231.0,272.0
251642,34.0,37282.0,197.0
251643,22.0,41972.0,64.0
251645,41.0,2630.0,243.0
251646,20.0,34866.0,60.0
251647,23.0,43240.0,48.0
251648,58.0,27402.0,181.0
251650,44.0,25928.0,174.0
251653,31.0,2630.0,280.0
251654,23.0,42801.0,180.0
251657,60.0,55109.0,123.0
251661,21.0,25713.0,18.0
251662,26.0,29153.0,268.0
251663,71.0,33968.0,167.0
251665,42.0,42684.0,81.0
251666,22.0,27703.0,78.0
251667,51.0,27204.0,238.0
251669,23.0,21844.0,116.0
251671,43.0,2630.0,296.0
251672,26.0,32794.0,119.0
251675,25.0,2630.0,154.0
251677,51.0,28542.0,33.0
251680,68.0,49750.0,274.0
251681,44.0,40578.0,104.0
251682,77.0,29319.0,136.0
251685,24.0,29132.0,99.0
251687,24.0,54315.0,148.0
251688,23.0,18549.0,13.0
251689,38.0,30973.0,261.0
251693,25.0,38308.0,264.0
251695,28.0,2630.0,202.0
251696,46.0,2630.0,140.0
251697,42.0,32395.0,96.0
251698,23.0,28494.0,291.0
251699,21.0,25753.0,272.0
251701,21.0,28879.0,260.0
251702,23.0,30466.0,291.0
251703,80.0,30921.0,260.0
251704,26.0,37919.0,79.0
251705,25.0,30011.0,231.0
251708,48.0,30642.0,27.0
251714,38.0,33135.0,269.0
251715,43.0,27986.0,195.0
251717,41.0,41105.0,241.0
251718,54.0,29440.0,177.0
251721,27.0,2630.0,162.0
251723,51.0,36282.0,110.0
251724,44.0,30828.0,163.0
251730,43.0,29361.0,15.0
251731,25.0,34803.0,93.0
251732,57.0,27044.0,270.0
251733,21.0,38815.0,156.0
251735,23.0,35111.0,122.0
251736,54.0,2630.0,278.0
251738,35.0,37862.0,148.0
251740,54.0,35685.0,88.0
251744,48.0,48401.0,100.0
251745,21.0,27223.0,296.0
251746,23.0,28608.0,25.0
251747,41.0,45215.0,156.0
251749,39.0,2630.0,18.0
251752,24.0,37242.0,229.0
251753,79.0,26239.0,89.0
251754,45.0,51117.0,64.0
251755,31.0,49015.0,238.0
251758,24.0,50238.0,183.0
251760,46.0,30629.0,185.0
251761,49.0,29452.0,269.0
251762,58.0,30933.0,192.0
251764,70.0,2630.0,117.0
251765,24.0,37243.0,186.0
251767,51.0,25613.0,148.0
251768,60.0,46884.0,221.0
251770,67.0,44180.0,52.0
251771,32.0,38315.0,251.0
251774,22.0,31175.0,220.0
251776,44.0,35668.0,254.0
251777,69.0,48723.0,64.0
251778,56.0,52721.0,245.0
251780,25.0,22477.0,149.0
251783,44.0,41741.0,81.0
251785,41.0,34883.0,120.0
251786,27.0,28675.0,93.0
251787,24.0,39413.0,251.0
251788,23.0,44996.0,142.0
251789,35.0,25873.0,240.0
251792,22.0,33356.0,168.0
251793,23.0,24467.0,212.0
251794,47.0,2630.0,109.0
251795,31.0,2630.0,266.0
251798,36.0,2630.0,151.0
251800,53.0,32122.0,201.0
251803,22.0,27963.0,245.0
251804,74.0,35524.0,62.0
251805,41.0,30684.0,250.0
251806,64.0,35734.0,229.0
251807,30.0,22710.0,299.0
251808,62.0,43062.0,84.0
251809,62.0,32881.0,23.0
251810,25.0,26971.0,152.0
251811,49.0,33611.0,248.0
251812,45.0,31725.0,43.0
251813,53.0,29699.0,275.0
251814,28.0,2630.0,101.0
251817,20.0,39728.0,192.0
251819,52.0,46785.0,56.0
251820,74.0,30902.0,172.0
251821,21.0,34912.0,12.0
251823,56.0,41502.0,128.0
251824,25.0,23232.0,270.0
251825,48.0,51234.0,82.0
251826,46.0,34024.0,11.0
251827,49.0,2630.0,276.0
251828,38.0,24527.0,262.0
251834,23.0,24409.0,188.0
251836,25.0,27200.0,61.0
251837,46.0,2630.0,107.0
251840,51.0,28755.0,21.0
251843,27.0,2630.0,15.0
251844,30.0,2630.0,229.0
251845,67.0,37259.0,209.0
251849,20.0,16847.0,183.0
251850,39.0,35281.0,292.0
251851,69.0,46792.0,106.0
251852,56.0,23873.0,218.0
251858,38.0,2630.0,260.0
251861,70.0,29639.0,111.0
251862,51.0,38516.0,243.0
251863,25.0,34117.0,92.0
251864,59.0,34366.0,81.0
251865,40.0,23632.0,135.0
251866,28.0,2630.0,77.0
251867,56.0,46215.0,48.0
251868,58.0,2630.0,225.0
251870,39.0,45686.0,261.0
251871,28.0,27794.0,243.0
251872,35.0,28830.0,117.0
251873,25.0,24409.0,176.0
251876,30.0,21111.0,191.0
251877,40.0,40274.0,189.0
251878,58.0,2630.0,149.0
251879,23.0,28879.0,116.0
251880,50.0,16832.0,23.0
251881,50.0,28437.0,289.0
251883,22.0,2630.0,42.0
251885,72.0,32883.0,206.0
251887,26.0,40770.0,262.0
251889,39.0,43684.0,85.0
251890,26.0,21402.0,25.0
251891,47.0,39186.0,140.0
251892,24.0,36259.0,40.0
251893,50.0,35189.0,102.0
251896,30.0,2630.0,171.0
251898,25.0,36994.0,287.0
251899,25.0,35299.0,225.0
251901,48.0,2630.0,12.0
251902,22.0,44650.0,141.0
251903,46.0,34739.0,42.0
251905,40.0,2630.0,150.0
251906,27.0,29480.0,155.0
251907,55.0,25828.0,227.0
251908,53.0,44149.0,99.0
251909,26.0,2630.0,177.0
251911,35.0,39173.0,224.0
251912,50.0,38560.0,299.0
251914,20.0,2630.0,292.0
251915,37.0,25153.0,134.0
251919,22.0,28071.0,92.0
251920,22.0,61589.0,50.0
251924,23.0,2630.0,41.0
251925,40.0,33309.0,153.0
251928,50.0,51341.0,255.0
251929,27.0,35008.0,298.0
251930,36.0,36570.0,146.0
251931,63.0,2630.0,226.0
251933,34.0,25457.0,89.0
251936,52.0,33689.0,246.0
251938,44.0,34570.0,172.0
251940,57.0,52341.0,24.0
251942,52.0,2630.0,60.0
251945,46.0,43288.0,45.0
251946,26.0,26139.0,177.0
251947,67.0,28240.0,54.0
251948,26.0,28293.0,267.0
251952,69.0,39016.0,261.0
251956,30.0,2630.0,156.0
251957,25.0,31983.0,53.0
251959,51.0,36683.0,88.0
251961,45.0,26176.0,25.0
251964,52.0,31619.0,180.0
251965,29.0,29292.0,172.0
251966,21.0,31114.0,291.0
251972,32.0,2630.0,232.0
251973,66.0,27005.0,297.0
251977,22.0,30850.0,249.0
251979,37.0,33226.0,164.0
251981,22.0,28776.0,70.0
251982,39.0,44245.0,25.0
251984,52.0,17250.0,140.0
251987,20.0,32703.0,43.0
251988,24.0,41936.0,43.0
251989,57.0,53106.0,292.0
251992,56.0,29521.0,87.0
251995,46.0,27525.0,125.0
251997,37.0,34026.0,235.0
252000,25.0,30698.0,27.0
252001,22.0,44450.0,136.0
252005,24.0,30997.0,79.0
252006,26.0,27367.0,231.0
252008,37.0,35943.0,76.0
252010,28.0,25952.0,272.0
252011,20.0,30192.0,286.0
252013,47.0,2630.0,213.0
252015,22.0,27609.0,44.0
252016,25.0,30153.0,185.0
252019,53.0,28684.0,57.0
252021,46.0,25626.0,51.0
252024,50.0,41485.0,34.0
252025,39.0,29238.0,47.0
252026,23.0,51663.0,158.0
252028,47.0,29328.0,84.0
252029,60.0,27828.0,236.0
252030,37.0,36603.0,103.0
252033,33.0,52608.0,161.0
252034,24.0,26420.0,151.0
252035,21.0,26673.0,98.0
252039,22.0,32822.0,207.0
252042,25.0,22711.0,294.0
252044,52.0,2630.0,144.0
252047,29.0,26366.0,187.0
252049,64.0,56100.0,105.0
252050,32.0,2630.0,98.0
252051,26.0,30095.0,204.0
252052,46.0,40385.0,108.0
252053,21.0,41760.0,22.0
252054,58.0,2630.0,269.0
252055,42.0,40342.0,189.0
252056,22.0,20703.0,148.0
252057,60.0,58559.0,242.0
252059,23.0,26330.0,194.0
252060,41.0,2630.0,145.0
252061,51.0,37508.0,134.0
252062,24.0,26823.0,14.0
252063,24.0,28140.0,165.0
252065,34.0,28811.0,102.0
252066,40.0,47359.0,220.0
252068,37.0,40706.0,260.0
252071,20.0,26007.0,283.0
252073,49.0,32226.0,254.0
252074,40.0,2630.0,163.0
252075,59.0,2630.0,193.0
252077,54.0,2630.0,36.0
