id,Premi,Lama_Berlangganan
245861,39662.0,56.0
245862,2630.0,179.0
245863,2630.0,225.0
245866,41184.0,189.0
245867,41252.0,27.0
245869,34907.0,34.0
245870,33113.0,235.0
245872,29672.0,299.0
245873,35808.0,64.0
245874,49794.0,265.0
245875,30153.0,39.0
245876,2630.0,268.0
245881,24419.0,105.0
245882,2630.0,195.0
245883,42488.0,114.0
245884,2630.0,236.0
245886,2630.0,193.0
245888,28791.0,162.0
245889,2630.0,158.0
245892,30168.0,163.0
245894,29830.0,267.0
245895,2630.0,54.0
245899,53902.0,279.0
245900,38828.0,249.0
245903,2630.0,17.0
245904,31534.0,133.0
245905,46831.0,236.0
245906,58168.0,158.0
245907,35694.0,213.0
245908,21547.0,256.0
245909,32009.0,63.0
245913,2630.0,280.0
245914,21236.0,68.0
245915,32756.0,119.0
245917,2630.0,287.0
245919,2630.0,36.0
245920,30196.0,86.0
245921,2630.0,179.0
245922,32785.0,92.0
245925,30812.0,168.0
245927,37060.0,201.0
245928,28984.0,284.0
245929,2630.0,267.0
245931,51555.0,265.0
245932,2630.0,65.0
245934,37126.0,32.0
245936,30974.0,74.0
245939,37111.0,284.0
245940,2630.0,273.0
245942,35712.0,10.0
245944,37151.0,267.0
245947,38223.0,81.0
245948,52157.0,62.0
245950,2630.0,284.0
245952,19312.0,222.0
245953,33465.0,40.0
245954,26733.0,160.0
245956,2630.0,292.0
245959,28407.0,122.0
245960,37940.0,214.0
245965,24927.0,196.0
245966,27244.0,39.0
245970,28107.0,250.0
245972,48378.0,48.0
245973,37999.0,155.0
245975,29262.0,103.0
245976,31934.0,38.0
245977,14267.0,254.0
245979,27787.0,270.0
245981,31395.0,101.0
245985,26758.0,186.0
245988,2630.0,286.0
245989,27747.0,267.0
245990,29549.0,68.0
245992,30677.0,38.0
245994,29925.0,174.0
245996,45529.0,250.0
245998,32237.0,274.0
246000,29794.0,258.0
246002,38228.0,228.0
246003,42665.0,189.0
246004,28537.0,249.0
246007,16815.0,220.0
246008,29097.0,128.0
246009,49570.0,79.0
246010,32416.0,241.0
246011,29753.0,140.0
246012,2630.0,214.0
246013,35330.0,207.0
246014,19945.0,185.0
246015,2630.0,269.0
246016,2630.0,272.0
246018,34984.0,125.0
246019,2630.0,46.0
246020,21543.0,288.0
246024,21105.0,45.0
246026,35959.0,140.0
246027,38893.0,95.0
246029,26184.0,21.0
246031,37600.0,103.0
246033,48685.0,164.0
246036,2630.0,235.0
246037,35132.0,21.0
246039,32028.0,145.0
246041,39156.0,168.0
246042,50581.0,279.0
246045,28972.0,80.0
246046,48245.0,105.0
246047,33719.0,67.0
246049,33178.0,127.0
246053,36604.0,131.0
246054,32989.0,145.0
246056,36149.0,97.0
246057,30045.0,128.0
246059,36637.0,118.0
246060,46044.0,122.0
246062,32277.0,113.0
246064,36412.0,11.0
246065,2630.0,65.0
246066,35180.0,153.0
246067,31193.0,253.0
246069,48829.0,86.0
246070,24608.0,179.0
246072,35308.0,84.0
246073,37714.0,125.0
246074,26377.0,251.0
246076,17873.0,47.0
246077,2630.0,19.0
246086,31303.0,13.0
246088,23886.0,78.0
246089,27268.0,179.0
246091,40984.0,219.0
246093,51694.0,53.0
246094,2630.0,148.0
246095,29211.0,38.0
246097,37382.0,76.0
246098,38569.0,221.0
246099,32725.0,127.0
246100,24916.0,229.0
246102,29945.0,65.0
246103,2630.0,100.0
246104,37790.0,273.0
246106,38419.0,99.0
246107,60909.0,180.0
246111,44897.0,219.0
246112,46816.0,134.0
246113,52271.0,242.0
246115,2630.0,133.0
246117,32839.0,32.0
246119,37102.0,194.0
246121,27181.0,122.0
246123,52847.0,172.0
246126,33631.0,145.0
246127,31458.0,28.0
246128,38403.0,16.0
246129,33354.0,255.0
246130,47532.0,236.0
246131,2630.0,118.0
246133,2630.0,17.0
246134,2630.0,126.0
246136,40196.0,147.0
246138,29443.0,67.0
246139,29908.0,253.0
246140,2630.0,173.0
246141,36407.0,99.0
246142,42072.0,286.0
246143,32884.0,178.0
246144,2630.0,212.0
246145,57571.0,163.0
246148,2630.0,196.0
246149,36986.0,199.0
246150,26579.0,154.0
246154,41282.0,272.0
246156,48718.0,127.0
246157,30748.0,49.0
246158,30427.0,292.0
246161,2630.0,36.0
246162,2630.0,131.0
246165,32595.0,238.0
246166,33168.0,264.0
246167,32259.0,240.0
246168,47032.0,222.0
246170,23716.0,94.0
246171,29151.0,266.0
246172,18087.0,156.0
246173,43691.0,277.0
246174,42768.0,228.0
246175,28306.0,247.0
246176,27405.0,180.0
246180,28941.0,269.0
246181,38760.0,105.0
246184,31901.0,173.0
246185,38290.0,219.0
246187,32232.0,227.0
246195,2630.0,69.0
246199,42871.0,48.0
246200,2630.0,264.0
246204,41567.0,201.0
246205,27985.0,299.0
246206,2630.0,57.0
246207,24942.0,247.0
246208,2630.0,67.0
246209,2630.0,196.0
246213,48329.0,193.0
246214,2630.0,26.0
246215,2630.0,132.0
246217,30550.0,234.0
246218,31367.0,197.0
246221,56076.0,177.0
246224,26920.0,115.0
246227,40556.0,159.0
246228,27330.0,134.0
246229,21999.0,274.0
246231,38049.0,79.0
246237,2630.0,32.0
246241,31271.0,62.0
246247,21795.0,292.0
246249,54817.0,232.0
246251,47335.0,224.0
246253,23574.0,190.0
246254,35540.0,251.0
246255,29420.0,17.0
246257,2630.0,138.0
246259,23614.0,45.0
246260,26365.0,162.0
246261,2630.0,142.0
246262,49016.0,190.0
246263,2630.0,291.0
246264,53878.0,20.0
246265,2630.0,186.0
246266,38748.0,243.0
246267,30166.0,122.0
246269,36141.0,41.0
246271,42881.0,137.0
246274,49155.0,166.0
246277,54522.0,213.0
246280,39462.0,185.0
246281,30938.0,41.0
246284,27524.0,210.0
246285,38579.0,257.0
246287,48895.0,111.0
246288,28182.0,127.0
246289,38170.0,60.0
246290,35248.0,166.0
246291,38283.0,266.0
246293,2630.0,33.0
246294,2630.0,139.0
246296,35762.0,253.0
246298,34291.0,167.0
246299,35629.0,110.0
246301,44281.0,133.0
246303,30188.0,242.0
246305,2630.0,74.0
246308,32435.0,28.0
246309,36944.0,122.0
246311,33901.0,266.0
246312,31662.0,282.0
246313,2630.0,159.0
246314,2630.0,14.0
246315,38292.0,107.0
246317,28040.0,16.0
246320,40891.0,33.0
246321,2630.0,118.0
246322,29563.0,275.0
246324,35198.0,216.0
246327,40386.0,181.0
246328,30396.0,250.0
246329,23563.0,148.0
246330,2630.0,145.0
246332,44016.0,293.0
246333,33007.0,225.0
246335,45172.0,150.0
246339,34500.0,31.0
246341,31528.0,158.0
246343,19311.0,37.0
246344,30071.0,259.0
246346,54033.0,277.0
246347,30482.0,132.0
246348,2630.0,285.0
246350,24880.0,192.0
246351,38904.0,110.0
246352,16429.0,97.0
246353,2630.0,115.0
246355,36292.0,171.0
246358,24005.0,124.0
246359,36503.0,92.0
246360,35021.0,49.0
246362,39235.0,296.0
246363,28794.0,167.0
246364,2630.0,194.0
246370,58244.0,276.0
246371,30818.0,177.0
246373,31062.0,42.0
246376,22758.0,275.0
246377,2630.0,112.0
246378,41567.0,50.0
246381,2630.0,106.0
246383,42426.0,25.0
246385,36546.0,85.0
246386,2630.0,196.0
246387,31910.0,64.0
246389,2630.0,32.0
246391,30054.0,237.0
246393,34829.0,163.0
246396,24773.0,278.0
246397,33124.0,112.0
246399,21314.0,249.0
246402,41877.0,113.0
246403,28583.0,137.0
246404,33406.0,122.0
246405,35372.0,293.0
246411,39443.0,292.0
246412,2630.0,173.0
246413,45839.0,208.0
246416,2630.0,292.0
246418,30887.0,273.0
246419,36974.0,178.0
246420,2630.0,145.0
246421,37597.0,26.0
246424,24311.0,138.0
246425,30639.0,68.0
246427,32382.0,172.0
246431,31763.0,176.0
246435,29650.0,286.0
246436,21509.0,289.0
246438,2630.0,32.0
246439,38443.0,90.0
246441,30555.0,137.0
246442,2630.0,104.0
246444,2630.0,262.0
246449,2630.0,173.0
246450,32599.0,138.0
246453,37884.0,266.0
246454,29808.0,103.0
246455,47109.0,181.0
246457,42752.0,17.0
246459,47116.0,232.0
246460,31174.0,116.0
246461,31893.0,213.0
246463,34285.0,64.0
246464,30276.0,249.0
246465,48706.0,222.0
246467,35070.0,166.0
246473,2630.0,197.0
246476,23465.0,122.0
246481,40025.0,65.0
246485,2630.0,146.0
246486,25433.0,76.0
246487,51716.0,181.0
246490,32055.0,236.0
246491,41312.0,290.0
246492,58476.0,178.0
246495,2630.0,45.0
246496,51328.0,39.0
246500,41246.0,194.0
246505,43056.0,276.0
246506,38700.0,89.0
246508,2630.0,129.0
246511,36633.0,40.0
246512,44212.0,271.0
246513,42790.0,174.0
246515,25774.0,155.0
246519,25229.0,263.0
246520,27343.0,182.0
246522,22332.0,57.0
246524,29228.0,54.0
246525,2630.0,214.0
246527,26281.0,240.0
246528,34251.0,295.0
246529,32279.0,191.0
246530,31027.0,129.0
246532,20706.0,135.0
246534,25427.0,253.0
246539,42160.0,289.0
246541,29950.0,261.0
246542,24270.0,151.0
246548,44295.0,236.0
246549,28712.0,108.0
246551,32416.0,27.0
246552,25869.0,229.0
246554,27751.0,81.0
246556,34842.0,19.0
246557,34920.0,268.0
246558,49380.0,160.0
246560,41346.0,99.0
246562,42479.0,135.0
246563,40826.0,133.0
246564,2630.0,286.0
246566,33013.0,144.0
246567,2630.0,64.0
246568,2630.0,242.0
246569,25721.0,115.0
246571,24943.0,165.0
246572,32099.0,173.0
246573,36070.0,84.0
246575,40219.0,121.0
246576,22710.0,272.0
246577,50460.0,189.0
246578,39782.0,167.0
246579,26603.0,199.0
246581,27140.0,160.0
246582,36536.0,78.0
246584,2630.0,202.0
246587,22360.0,175.0
246588,45669.0,84.0
246591,30355.0,28.0
246593,38004.0,189.0
246595,2630.0,49.0
246596,2630.0,78.0
246598,37689.0,217.0
246599,49560.0,282.0
246600,41721.0,75.0
246602,29261.0,175.0
246603,30913.0,279.0
246604,46454.0,175.0
246607,29966.0,59.0
246609,2630.0,59.0
246610,31212.0,59.0
246613,30277.0,107.0
246614,38654.0,54.0
246616,34031.0,74.0
246620,21755.0,19.0
246621,28257.0,283.0
246623,59269.0,292.0
246625,2630.0,63.0
246630,30114.0,51.0
246631,34498.0,157.0
246633,24196.0,22.0
246635,2630.0,183.0
246636,44912.0,42.0
246639,36403.0,72.0
246640,22222.0,163.0
246641,34371.0,114.0
246642,24130.0,35.0
246644,30258.0,46.0
246647,25077.0,184.0
246648,34184.0,172.0
246649,33834.0,138.0
246650,42586.0,197.0
246659,42738.0,103.0
246661,31350.0,152.0
246665,28086.0,101.0
246666,27302.0,180.0
246667,31730.0,205.0
246671,35517.0,37.0
246672,45407.0,114.0
246674,2630.0,115.0
246675,25413.0,92.0
246676,30316.0,199.0
246682,58971.0,18.0
246691,35408.0,53.0
246692,38361.0,124.0
246693,48641.0,147.0
246694,32603.0,292.0
246695,29570.0,69.0
246696,45959.0,189.0
246698,16269.0,89.0
246700,24146.0,89.0
246701,18163.0,212.0
246703,47320.0,165.0
246708,52055.0,44.0
246710,33978.0,198.0
246711,2630.0,136.0
246712,20504.0,250.0
246713,27842.0,175.0
246715,43425.0,34.0
246716,38083.0,253.0
246717,26710.0,72.0
246720,22313.0,108.0
246722,29464.0,243.0
246724,26779.0,37.0
246727,35072.0,208.0
246729,34284.0,136.0
246733,39196.0,85.0
246734,35866.0,201.0
246736,26790.0,283.0
246737,30185.0,210.0
246738,2630.0,95.0
246739,27089.0,61.0
246740,22915.0,133.0
246741,48445.0,56.0
246742,23570.0,246.0
246743,2630.0,13.0
246744,35198.0,158.0
246745,25240.0,20.0
246746,44360.0,252.0
246748,21527.0,171.0
246749,28795.0,237.0
246753,25196.0,11.0
246754,50610.0,48.0
246756,38472.0,197.0
246758,30075.0,289.0
246759,39001.0,286.0
246766,43052.0,120.0
246767,29233.0,163.0
246769,44727.0,292.0
246770,25241.0,281.0
246771,20497.0,18.0
246772,31975.0,268.0
246777,35148.0,54.0
246778,44088.0,30.0
246779,2630.0,18.0
246781,26644.0,271.0
246783,24219.0,36.0
246784,44284.0,13.0
246786,48357.0,112.0
246787,43794.0,195.0
246790,28045.0,195.0
246792,33948.0,93.0
246793,22476.0,30.0
246795,28045.0,264.0
246797,2630.0,45.0
246798,2630.0,244.0
246799,2630.0,105.0
246800,48477.0,260.0
246801,32267.0,265.0
246802,26873.0,86.0
246804,33965.0,121.0
246806,2630.0,94.0
246807,43112.0,98.0
246808,34184.0,162.0
246809,26924.0,218.0
246810,28815.0,48.0
246812,28331.0,74.0
246813,21237.0,47.0
246814,47366.0,228.0
246817,31361.0,14.0
246819,41243.0,191.0
246821,29685.0,294.0
246823,31838.0,185.0
246825,2630.0,190.0
246827,46364.0,289.0
246828,24535.0,204.0
246830,2630.0,206.0
246831,2630.0,92.0
246832,23140.0,216.0
246834,35841.0,23.0
246836,31339.0,49.0
246837,53878.0,164.0
246838,31505.0,281.0
246840,33868.0,13.0
246841,39135.0,127.0
246843,35355.0,138.0
246845,27909.0,215.0
246846,32005.0,82.0
246847,23336.0,234.0
246848,47349.0,189.0
246849,2630.0,70.0
246850,43305.0,151.0
246852,37453.0,237.0
246854,24858.0,173.0
246857,31574.0,25.0
246858,25462.0,225.0
246860,2630.0,253.0
246864,31932.0,225.0
246866,34798.0,44.0
246871,29037.0,217.0
246873,31986.0,102.0
246876,27440.0,54.0
246877,36087.0,80.0
246878,16562.0,166.0
246881,45434.0,31.0
246882,23713.0,61.0
246884,24209.0,283.0
246885,37094.0,93.0
246887,29382.0,93.0
246890,39375.0,213.0
246891,27506.0,122.0
246892,52593.0,30.0
246893,52461.0,93.0
246896,38492.0,53.0
246897,40796.0,51.0
246898,2630.0,170.0
246900,2630.0,40.0
246901,52615.0,159.0
246902,43694.0,182.0
246904,38627.0,137.0
246905,44006.0,168.0
246908,26827.0,129.0
246910,45445.0,287.0
246911,24833.0,245.0
246912,2630.0,103.0
246918,32723.0,288.0
246919,25735.0,297.0
246920,39714.0,133.0
246921,23834.0,294.0
246922,2630.0,101.0
246923,2630.0,286.0
246924,24643.0,120.0
246926,2630.0,115.0
246927,27650.0,121.0
246928,22348.0,125.0
246929,37153.0,287.0
246932,39786.0,217.0
246933,28230.0,136.0
246934,26627.0,160.0
246939,32075.0,57.0
246941,35632.0,234.0
246942,18537.0,49.0
246943,29864.0,228.0
246944,25894.0,109.0
246945,2630.0,249.0
246949,22212.0,286.0
246950,28811.0,187.0
246953,2630.0,116.0
246957,38411.0,193.0
246958,2630.0,12.0
246959,46505.0,114.0
246960,29709.0,193.0
246962,2630.0,118.0
246963,27369.0,233.0
246965,34667.0,136.0
246967,28583.0,228.0
246969,2630.0,265.0
246970,40954.0,212.0
246971,32102.0,10.0
246973,26945.0,249.0
246975,41618.0,284.0
246978,27796.0,262.0
246982,27236.0,41.0
246984,26004.0,41.0
246985,2630.0,111.0
246987,26606.0,86.0
246988,31206.0,20.0
246989,2630.0,265.0
246991,34783.0,75.0
246992,2630.0,73.0
246993,35335.0,76.0
246995,25513.0,59.0
246999,39662.0,265.0
247000,21193.0,201.0
247001,26730.0,111.0
247005,37187.0,138.0
247006,2630.0,265.0
247007,29193.0,273.0
247008,47263.0,241.0
247009,26511.0,127.0
247013,25657.0,32.0
247015,27714.0,237.0
247020,28676.0,182.0
247023,27631.0,172.0
247025,2630.0,51.0
247026,27336.0,57.0
247029,27076.0,105.0
247030,43681.0,61.0
247031,40611.0,187.0
247032,2630.0,109.0
247033,24228.0,279.0
247034,45180.0,18.0
247037,28760.0,139.0
247039,37118.0,84.0
247042,32560.0,298.0
247043,34673.0,89.0
247045,25574.0,144.0
247046,23639.0,233.0
247049,2630.0,170.0
247050,39550.0,35.0
247051,2630.0,194.0
247053,33138.0,252.0
247054,38236.0,209.0
247055,29424.0,230.0
247056,27347.0,96.0
247058,29518.0,283.0
247059,2630.0,288.0
247061,35409.0,94.0
247063,29513.0,140.0
247067,37642.0,92.0
247069,17810.0,62.0
247070,24035.0,148.0
247071,26437.0,199.0
247072,2630.0,74.0
247074,2630.0,31.0
247077,54584.0,222.0
247079,37021.0,77.0
247080,2630.0,298.0
247082,49658.0,44.0
247084,31262.0,36.0
247088,49780.0,150.0
247091,35963.0,122.0
247092,32473.0,71.0
247094,27753.0,70.0
247098,19511.0,158.0
247099,37313.0,152.0
247104,38429.0,299.0
247105,2630.0,275.0
247107,44499.0,12.0
247108,39978.0,111.0
247109,2630.0,15.0
247110,24898.0,114.0
247111,35464.0,149.0
247112,15787.0,191.0
247114,53277.0,283.0
247117,22220.0,89.0
247118,37551.0,222.0
247120,40003.0,83.0
247122,31000.0,31.0
247123,36032.0,274.0
247125,31404.0,284.0
247126,31853.0,257.0
247127,30556.0,115.0
247128,23303.0,90.0
247129,45363.0,262.0
247131,2630.0,26.0
247133,36664.0,81.0
247134,29904.0,49.0
247135,36436.0,275.0
247137,2630.0,185.0
247139,28623.0,103.0
247140,34344.0,145.0
247141,35779.0,71.0
247142,36326.0,204.0
247144,2630.0,298.0
247146,49124.0,16.0
247147,31350.0,122.0
247148,41196.0,146.0
247150,2630.0,94.0
247151,25199.0,48.0
247153,32645.0,239.0
247156,2630.0,81.0
247157,51541.0,85.0
247160,23795.0,137.0
247161,35720.0,94.0
247164,36230.0,190.0
247165,41219.0,171.0
247169,25509.0,200.0
247170,37918.0,121.0
247171,44641.0,210.0
247173,32422.0,167.0
247174,36548.0,29.0
247175,2630.0,29.0
247178,32524.0,47.0
247181,43970.0,143.0
247183,17202.0,191.0
247184,21756.0,50.0
247185,43584.0,116.0
247186,35952.0,214.0
247187,39145.0,37.0
247188,30334.0,266.0
247190,32212.0,44.0
247191,2630.0,95.0
247192,32241.0,10.0
247194,56778.0,290.0
247195,2630.0,181.0
247196,37274.0,120.0
247200,25932.0,221.0
247201,48020.0,268.0
247202,36100.0,68.0
247203,42676.0,39.0
247204,2630.0,62.0
247207,2630.0,259.0
247208,35995.0,173.0
247209,25711.0,252.0
247210,2630.0,296.0
247211,2630.0,294.0
247212,22858.0,197.0
247214,21311.0,186.0
247217,19741.0,208.0
247218,35768.0,155.0
247220,35161.0,148.0
247221,36370.0,71.0
247223,2630.0,119.0
247225,22047.0,205.0
247227,42945.0,200.0
247235,2630.0,170.0
247237,35019.0,238.0
247238,34045.0,39.0
247242,24912.0,157.0
247244,2630.0,146.0
247246,52449.0,109.0
247247,56970.0,25.0
247248,2630.0,183.0
247249,22161.0,210.0
247251,2630.0,90.0
247255,30890.0,165.0
247257,2630.0,105.0
247260,44404.0,36.0
247262,59241.0,272.0
247263,28829.0,277.0
247264,48323.0,155.0
247265,2630.0,90.0
247268,26306.0,126.0
247269,42566.0,275.0
247270,26168.0,279.0
247271,23511.0,202.0
247272,35091.0,229.0
247275,33216.0,122.0
247277,43432.0,214.0
247282,26077.0,245.0
247285,29084.0,71.0
247286,34356.0,164.0
247287,30065.0,245.0
247288,31493.0,277.0
247290,2630.0,127.0
247291,2630.0,106.0
247292,37246.0,216.0
247293,31438.0,17.0
247295,41312.0,128.0
247296,31724.0,247.0
247297,32078.0,203.0
247298,30491.0,233.0
247299,43847.0,223.0
247302,34921.0,161.0
247304,31712.0,190.0
247305,30983.0,134.0
247308,55725.0,140.0
247309,29909.0,204.0
247312,27723.0,75.0
247314,36546.0,57.0
247316,27454.0,139.0
247318,39504.0,40.0
247319,30088.0,193.0
247322,33307.0,269.0
247323,53468.0,36.0
247324,26311.0,201.0
247325,24549.0,166.0
247327,2630.0,115.0
247328,25513.0,193.0
247330,25390.0,119.0
247332,31022.0,116.0
247334,40898.0,247.0
247335,54775.0,290.0
247336,29118.0,161.0
247337,28535.0,227.0
247338,45228.0,143.0
247340,2630.0,119.0
247342,44776.0,182.0
247343,40088.0,202.0
247345,61716.0,71.0
247346,42727.0,175.0
247347,23180.0,236.0
247349,28107.0,68.0
247350,27683.0,110.0
247351,53912.0,17.0
247352,2630.0,280.0
247354,2630.0,251.0
247355,31039.0,267.0
247356,44479.0,103.0
247358,24118.0,113.0
247359,46249.0,113.0
247362,23697.0,31.0
247364,45024.0,112.0
247365,32201.0,145.0
247368,57803.0,235.0
247370,2630.0,283.0
247372,23277.0,267.0
247373,40675.0,277.0
247375,2630.0,174.0
247376,43527.0,205.0
247378,2630.0,176.0
247379,48783.0,130.0
247380,32902.0,102.0
247382,28314.0,293.0
247385,29010.0,96.0
247386,2630.0,157.0
247390,29096.0,243.0
247391,2630.0,188.0
247392,29102.0,51.0
247393,34999.0,29.0
247394,2630.0,207.0
247398,29334.0,213.0
247399,2630.0,78.0
247400,2630.0,233.0
247404,36060.0,228.0
247407,30105.0,28.0
247411,2630.0,228.0
247412,2630.0,282.0
247413,29552.0,219.0
247414,20391.0,50.0
247416,55882.0,166.0
247419,48520.0,281.0
247420,30670.0,283.0
247421,2630.0,190.0
247422,36362.0,263.0
247425,35500.0,175.0
247426,31599.0,106.0
247428,35323.0,204.0
247430,31549.0,144.0
247432,29004.0,21.0
247434,2630.0,122.0
247435,38595.0,232.0
247437,24965.0,259.0
247438,32382.0,226.0
247440,33893.0,42.0
247441,2630.0,228.0
247444,38525.0,103.0
247447,31025.0,274.0
247448,34406.0,95.0
247450,38708.0,213.0
247455,2630.0,197.0
247458,22932.0,242.0
247461,22987.0,21.0
247463,36580.0,291.0
247464,47483.0,49.0
247465,41461.0,153.0
247467,2630.0,203.0
247468,32559.0,297.0
247469,38519.0,156.0
247471,48165.0,46.0
247472,2630.0,48.0
247473,46372.0,145.0
247476,43237.0,152.0
247479,24262.0,273.0
247483,47198.0,107.0
247485,32057.0,82.0
247488,23373.0,69.0
247489,36437.0,90.0
247490,43520.0,199.0
247494,27134.0,65.0
247496,25504.0,274.0
247497,33127.0,176.0
247500,32361.0,170.0
247501,2630.0,215.0
247503,47139.0,122.0
247505,41515.0,187.0
247507,31041.0,85.0
247509,36530.0,137.0
247511,38693.0,268.0
247513,33131.0,149.0
247514,45732.0,260.0
247515,2630.0,90.0
247516,2630.0,253.0
247517,31537.0,298.0
247518,27135.0,36.0
247519,28074.0,185.0
247521,30012.0,56.0
247522,2630.0,273.0
247523,60529.0,159.0
247525,41334.0,34.0
247527,2630.0,213.0
247529,26984.0,195.0
247530,31516.0,34.0
247531,2630.0,95.0
247534,39552.0,179.0
247536,2630.0,185.0
247537,39630.0,65.0
247539,36963.0,46.0
247540,29677.0,10.0
247541,2630.0,280.0
247542,2630.0,220.0
247543,46796.0,147.0
247544,24067.0,158.0
247545,44820.0,170.0
247546,25671.0,282.0
247547,2630.0,162.0
247548,40820.0,206.0
247549,38451.0,296.0
247550,41822.0,238.0
247551,27798.0,206.0
247552,2630.0,152.0
247553,46027.0,74.0
247555,58168.0,18.0
247557,25474.0,116.0
247558,31774.0,224.0
247559,29928.0,194.0
247560,24025.0,209.0
247561,37436.0,248.0
247562,25132.0,131.0
247563,35046.0,150.0
247564,36428.0,73.0
247566,2630.0,82.0
247567,26413.0,125.0
247568,24218.0,225.0
247570,26299.0,92.0
247571,29050.0,149.0
247573,34497.0,64.0
247574,34747.0,110.0
247580,31357.0,299.0
247583,35742.0,63.0
247584,30322.0,229.0
247585,34027.0,54.0
247586,28742.0,275.0
247588,21735.0,84.0
247593,2630.0,223.0
247594,2630.0,126.0
247598,2630.0,90.0
247599,28182.0,163.0
247600,34923.0,20.0
247601,32558.0,200.0
247602,48491.0,192.0
247603,31878.0,59.0
247605,25613.0,219.0
247607,2630.0,270.0
247608,31138.0,162.0
247610,28978.0,288.0
247611,2630.0,271.0
247615,29221.0,252.0
247618,2630.0,13.0
247623,29373.0,269.0
247624,30278.0,179.0
247625,22583.0,239.0
247627,2630.0,80.0
247628,43745.0,269.0
247632,49589.0,287.0
247633,30028.0,197.0
247634,30662.0,260.0
247635,26394.0,78.0
247636,49546.0,112.0
247640,39937.0,279.0
247641,2630.0,263.0
247642,35001.0,295.0
247643,2630.0,28.0
247644,2630.0,39.0
247645,2630.0,166.0
247646,30109.0,14.0
247648,31825.0,152.0
247649,36696.0,239.0
247650,2630.0,225.0
247653,28913.0,19.0
247660,38093.0,30.0
247661,29562.0,79.0
247662,2630.0,138.0
247663,29201.0,112.0
247664,34479.0,58.0
247665,2630.0,63.0
247666,2630.0,106.0
247667,27256.0,179.0
247668,2630.0,282.0
247669,50403.0,250.0
247670,27735.0,38.0
247671,2630.0,220.0
247673,34929.0,132.0
247674,48516.0,213.0
247675,26819.0,98.0
247676,46287.0,146.0
247677,40405.0,105.0
247678,36507.0,209.0
247679,31149.0,159.0
247680,54189.0,89.0
247683,45960.0,171.0
247684,34109.0,111.0
247686,43654.0,66.0
247687,48058.0,50.0
247689,26162.0,75.0
247690,30051.0,280.0
247691,42112.0,270.0
247693,21892.0,163.0
247694,46397.0,163.0
247695,42697.0,127.0
247696,25837.0,160.0
247697,39950.0,163.0
247698,29674.0,30.0
247701,35308.0,217.0
247703,21030.0,215.0
247704,25769.0,174.0
247705,2630.0,286.0
247706,2630.0,13.0
247707,32134.0,107.0
247708,19971.0,200.0
247709,51825.0,129.0
247711,23642.0,223.0
247712,28339.0,229.0
247713,33660.0,16.0
247716,21300.0,246.0
247720,25078.0,197.0
247722,27565.0,161.0
247723,20355.0,294.0
247727,33989.0,136.0
247728,29035.0,40.0
247731,27465.0,256.0
247733,2630.0,54.0
247737,38711.0,17.0
247738,42622.0,239.0
247739,27944.0,52.0
247742,35718.0,51.0
247743,56030.0,17.0
247744,51378.0,110.0
247745,27948.0,36.0
247746,33490.0,129.0
247747,25928.0,59.0
247750,31775.0,261.0
247753,2630.0,81.0
247756,23778.0,170.0
247757,2630.0,65.0
247761,55079.0,264.0
247762,27893.0,298.0
247763,28614.0,72.0
247764,33396.0,129.0
247765,33256.0,88.0
247766,33119.0,221.0
247767,29986.0,285.0
247768,48266.0,44.0
247770,30526.0,93.0
247773,36817.0,263.0
247774,19773.0,204.0
247776,32915.0,142.0
247778,2630.0,22.0
247779,40587.0,78.0
247782,28766.0,126.0
247783,2630.0,267.0
247784,25666.0,259.0
247787,2630.0,83.0
247788,32268.0,85.0
247791,31991.0,40.0
247795,30960.0,276.0
247801,28561.0,134.0
247802,2630.0,10.0
247805,27508.0,31.0
247806,36136.0,53.0
247808,22332.0,108.0
247810,31972.0,94.0
247812,31001.0,140.0
247813,26121.0,199.0
247814,27396.0,67.0
247815,33165.0,57.0
247816,29623.0,140.0
247817,32157.0,235.0
247819,37514.0,230.0
247820,48437.0,259.0
247824,2630.0,53.0
247826,41872.0,24.0
247828,21834.0,157.0
247830,32027.0,123.0
247832,27078.0,55.0
247833,37514.0,221.0
247834,31611.0,133.0
247836,61358.0,79.0
247837,32547.0,135.0
247838,35459.0,12.0
247841,35094.0,135.0
247842,2630.0,30.0
247843,36873.0,73.0
247844,37200.0,176.0
247845,32733.0,299.0
247850,2630.0,132.0
247851,31209.0,256.0
247854,27372.0,249.0
247855,28189.0,147.0
247857,2630.0,278.0
247859,43801.0,270.0
247860,46751.0,59.0
247861,2630.0,140.0
247863,16466.0,225.0
247864,39858.0,146.0
247865,35770.0,165.0
247866,36693.0,12.0
247867,29664.0,110.0
247869,49181.0,29.0
247870,43901.0,44.0
247872,24487.0,182.0
247874,30133.0,133.0
247875,43620.0,105.0
247876,19984.0,275.0
247878,40443.0,186.0
247879,28072.0,258.0
247881,2630.0,268.0
247882,32552.0,92.0
247886,2630.0,94.0
247889,2630.0,86.0
247890,38600.0,120.0
247891,31224.0,189.0
247892,31201.0,97.0
247893,2630.0,49.0
247894,31911.0,258.0
247896,45621.0,182.0
247897,49585.0,161.0
247900,30855.0,291.0
247903,55704.0,239.0
247904,31145.0,193.0
247906,27402.0,197.0
247908,30597.0,181.0
247910,47265.0,228.0
247911,2630.0,202.0
247912,2630.0,150.0
247913,37891.0,228.0
247914,2630.0,116.0
